country_id,country,period,crisis_1,crisis_2,GDP_level,GDP_YoY_1,GDP_YoY_2,GDP_HP_trend_16000,GDP_HP_gap_16000,GDP_HP_trend_28000,GDP_HP_gap_28000,Credit_to_GDP_percent,Credit_to_GDP_1YoY,Credit_to_GDP_2YoY,Cr_GDP_gap,CrGDP_HP_trend_16000,CrGDP_HP_gap_16000,CrGDP_HP_trend_28000,CrGDP_HP_gap_28000,t_credit_1Y,t_credit_2Y,Asset_Prices_YoY_percent,Liquid_US_Dollar_YoY,Liquid_US_Dollar_2YoY,Asset_Prices_index,AP_I_HP_trend_16000,AP_I_HP_cycle_16000,AP_I_HP_trend_28000,AP_I_HP_cycle_28000,FIA,FIE,FMA,,,,,
1,Australia,31-03-70,0,0,"258,033 ",,,259429.2088,-1395.843852,258930.4577,-897.0927441,62.4,,,,60.35908796,2.040912039,59.78057696,2.619423042,,,,,,31.31,33.70078095,-2.390780954,34.15732349,-2.847323493,,,,,,,,
1,Australia,30-06-70,0,0,"263,223 ",,,261451.6147,1771.823013,260958.1654,2265.272283,61.9,,,-2.4,60.70321545,1.196784547,60.15013428,1.749865723,,,,,,31.55,33.94873105,-2.398731047,34.35435554,-2.804355541,,,,,,,,
1,Australia,30-09-70,0,0,"262,677 ",,,263473.9334,-796.9481178,262985.8412,-308.8558865,61.8,,,-2.5,61.0474705,0.752529498,60.51978515,1.280214854,,,,,,32.1,34.19653172,-2.096531716,34.5512859,-2.4512859,,,,,,,,
1,Australia,31-12-70,0,0,"263,932 ",,,265496.1884,-1564.567917,265013.5337,-1081.913291,61.9,,,-2.5,61.39205546,0.507944536,60.88968561,1.010314387,,,,,,32.44,34.44388362,-2.003883617,34.74791272,-2.307912723,,,,,,,,
1,Australia,31-03-71,0,0,"267,122 ",1.035223172,,267518.3533,-396.2348121,267041.281,80.83749947,61.7,0.988782051,,-2.7,61.73721973,-0.037219729,61.26003744,0.439962556,0.010439118,,5.48,,,33.02,34.69035637,-1.670356373,34.94394662,-1.923946618,,,,,,,,
1,Australia,30-06-71,0,0,"268,276 ",1.019196038,,269540.304,-1264.019243,269069.082,-792.7972445,61.8,0.998384491,,-2.6,62.08324443,-0.283244431,61.63107849,0.168921509,0.010522606,,6.01,,,33.45,34.93539436,-1.485394361,35.13901577,-1.689015769,,,,,,,,
1,Australia,30-09-71,0,0,"276,706 ",1.053407342,,271561.8918,5143.973015,271096.9391,5608.925759,61.4,0.993527508,,-3,62.43040838,-1.030408381,62.00306232,-0.603062317,0.01105584,,4.3,,,33.48,35.17833757,-1.698337565,35.33267965,-1.852679646,,,,,,,,
1,Australia,31-12-71,0,0,"275,814 ",1.045020287,,273582.8887,2231.008944,273124.8258,2689.071867,61.2,0.988691438,,-3.2,62.77897268,-1.578972684,62.37624852,-1.176248519,0.014323166,,5.16,,,34.11,35.41843313,-1.308433131,35.5244374,-1.414437397,,,,,,,,
1,Australia,31-03-72,0,0,"272,467 ",1.020007522,1.055935423,275603.3883,-3136.818117,275152.9162,-2686.346032,61.6,0.998379254,0.987179487,-2.8,63.12913405,-1.529134048,62.75087515,-1.150875154,0.014036229,0.024475348,4.57,,,34.53,35.65482206,-1.124822056,35.713722,-1.183722005,,,,,,,,
1,Australia,30-06-72,0,0,"278,571 ",1.038372305,1.05830494,277623.6238,947.0405243,277181.4806,1389.183707,61.7,0.998381877,0.996768982,-2.7,63.48099049,-1.780990491,63.12713827,-1.427138274,0.016418592,0.026941198,4.05,,,34.8,35.88656356,-1.086563563,35.89991593,-1.099915934,,,,,,,,
1,Australia,30-09-72,0,0,"277,154 ",1.001620616,1.055114511,279643.6322,-2489.333307,279210.6931,-2056.394252,62.2,1.013029316,1.006472492,-2.3,63.83454447,-1.634544465,63.50519282,-1.305192824,0.012604803,0.023660643,4.95,,,35.14,36.11264657,-0.972646572,36.08235938,-0.942359376,,,,,,,,
1,Australia,31-12-72,0,0,"280,078 ",1.015458972,1.061175225,281663.5096,-1585.812785,281240.7775,-1163.080663,62.1,1.014705882,1.003231018,-2.4,64.18968711,-2.089687106,63.88514278,-1.785142783,0.005717913,0.020041079,7.61,,,36.71,36.33199209,0.378007906,36.26035324,0.449646763,,,,,,,,
1,Australia,31-03-73,0,0,"287,309 ",1.054474323,1.075571742,283683.1967,3625.80549,283271.8841,4037.118149,64.1,1.040584416,1.038897893,-0.6,64.54620739,-0.446207393,64.26704551,-0.167045515,0.024519852,0.038556082,7.38,,,37.08,36.54346035,0.536539651,36.43316477,0.646835232,,,,,,,,
1,Australia,30-06-73,0,0,"287,860 ",1.033347701,1.072999635,285702.5351,2157.820475,285304.1217,2556.233842,65.7,1.064829822,1.063106796,0.8,64.9037637,0.796236301,64.65089463,1.049105373,0.027231704,0.043650296,9.03,,,37.95,36.74593518,1.204064818,36.60007728,1.349922718,,,,,,,,
1,Australia,30-09-73,0,0,"290,752 ",1.049061475,1.050761601,287721.5928,3030.304744,287337.7434,3414.154124,66.5,1.069131833,1.083061889,1.2,65.26198651,1.238013491,65.03667776,1.463322237,0.030337399,0.042942202,12.93,,,39.68,36.93833397,2.741666027,36.76039719,2.919602812,,,,,,,,
1,Australia,31-12-73,0,0,"298,005 ",1.064009239,1.080457728,289740.5729,8264.68423,289373.0935,8632.163629,66.6,1.072463768,1.088235294,1,65.62055607,0.979443926,65.42442003,1.175579966,0.036292681,0.042010594,11.94,,,41.09,37.11964935,3.970350646,36.91347911,4.17652089,,,,,,,,
1,Australia,31-03-74,0,0,"298,062 ",1.037425265,1.093938304,291759.8677,6301.750002,291410.6381,6650.979588,67.8,1.057722309,1.100649351,1.9,65.97923002,1.820769983,65.81419881,1.985801189,0.033890726,0.058410578,14.37,,,42.41,37.28904531,5.120954687,37.05878194,5.351218057,,,,,,,,
1,Australia,30-06-74,0,0,"292,051 ",1.01455666,1.048389792,293780.3861,-1729.74513,293451.1518,-1400.510778,69.4,1.056316591,1.124797407,2.9,66.33782718,3.062172818,66.20613345,3.193866548,0.038799421,0.066031125,11.26,,,42.22,37.44593398,4.774066016,37.19591374,5.024086256,,,,,,,,
1,Australia,30-09-74,0,0,"295,557 ",1.016527324,1.066399653,295803.431,-246.1827726,295495.6466,61.60166528,70.6,1.061654135,1.135048232,3.6,66.69628021,3.903719794,66.60041424,3.999585763,0.038882199,0.069219598,2.34,,,40.61,37.59004756,3.019952439,37.32467368,3.285326317,,,,,,,,
1,Australia,31-12-74,0,0,"295,837 ",0.992722758,1.056266186,297830.1971,-1993.596454,297545.0846,-1708.483967,71.7,1.076576577,1.154589372,4.2,67.05471312,4.645286884,66.99734551,4.70265449,0.03579838,0.072091061,-2.25,,,40.16,37.72141662,2.438583383,37.44504036,2.714959637,,,,,,,,
1,Australia,31-03-75,0,0,"297,008 ",0.996464833,1.033757793,299861.8635,-2853.943377,299600.43,-2592.509814,71.7,1.057522124,1.118564743,3.6,67.41349392,4.286506083,67.39737446,4.302625542,0.03106698,0.064957706,-7.17,,,39.37,37.84026047,1.529739528,37.55710972,1.81289028,,,,,,,,
1,Australia,30-06-75,0,0,"306,383 ",1.049076203,1.064347249,301899.4851,4483.892334,301662.586,4720.791474,71.2,1.025936599,1.083713851,2.7,67.77328095,3.426719052,67.80111622,3.398883777,0.02930887,0.068108291,-5.95,,,39.71,37.94695086,1.763049142,37.66107465,2.048925346,,,,,,,,
1,Australia,30-09-75,0,0,"303,029 ",1.025279199,1.04222432,303943.9382,-915.2394931,303732.3633,-703.6645785,71.1,1.007082153,1.069172932,2.2,68.13500045,2.964999547,68.20933961,2.890660391,0.021554584,0.060436782,-0.1,,,40.57,38.04195512,2.528044885,37.75719281,2.812807193,,,,,,,,
1,Australia,31-12-75,0,0,"298,439 ",1.008796707,1.001455448,305996.3792,-7557.390821,305810.741,-7371.752595,71.1,0.991631799,1.067567568,1.7,68.49979285,2.600207152,68.62293481,2.477065192,0.006112958,0.041911338,-1.59,,,39.52,38.12585077,1.394149226,37.845795,1.674204998,,,,,,,,
1,Australia,31-03-76,0,0,"311,637 ",1.049255394,1.045546101,308057.9076,3579.254578,307898.6733,3738.488922,71,0.990237099,1.04719764,1.2,68.86898386,2.131016142,69.04289525,1.957104746,0.012109823,0.043176803,1.27,,,39.86,38.19937337,1.660626632,37.92731252,1.932687484,,,,,,,,
1,Australia,30-06-76,0,0,"312,598 ",1.02028297,1.070354584,310129.1505,2468.591802,309996.851,2600.891276,70.8,0.994382022,1.020172911,0.7,69.24406172,1.555938277,69.47030284,1.329697157,0.001434718,0.030743588,0.43,,,39.88,38.26334557,1.616654434,38.00223642,1.877763579,,,,,,,,
1,Australia,30-09-76,0,0,"315,132 ",1.039939513,1.06622835,312210.9584,2920.558769,312106.0984,3025.41878,70.5,0.991561181,0.998583569,0.1,69.62664787,0.873352128,69.90630937,0.593690628,0.008612894,0.030167477,-4,,,38.95,38.31869382,0.631306176,38.07112681,0.878873187,,,,,,,,
1,Australia,31-12-76,0,0,"317,881 ",1.065145456,1.074515229,314304.3365,3576.596007,314227.3328,3653.599752,70.3,0.988748242,0.980474198,-0.3,70.01846098,0.281539021,70.35211412,-0.052114123,0.026815999,0.032928957,-4.09,,,37.91,38.36644564,-0.456445641,38.13461085,-0.224610849,,,,,,,,
1,Australia,31-03-77,0,0,"316,148 ",1.014476116,1.064444536,316410.4723,-262.0145252,316361.5794,-213.1215728,69.7,0.981690141,0.972105997,-1.2,70.4212743,-0.721274304,70.80893758,-1.108937583,0.00920441,0.021314233,-4.42,,,38.1,38.40766797,-0.307667971,38.19334708,-0.093347077,,,,,,,,
1,Australia,30-06-77,0,0,"320,633 ",1.02570414,1.046508466,318530.7769,2102.021412,318509.994,2122.804374,69.2,0.97740113,0.971910112,-1.8,70.8368787,-1.6368787,71.27799838,-2.077998379,0.011459429,0.012894147,-4.62,,,38.03,38.44339924,-0.413399242,38.24798602,-0.217986022,,,,,,,,
1,Australia,30-09-77,0,0,"319,265 ",1.013118094,1.053581537,320666.645,-1401.202977,320673.7247,-1408.282641,69,0.978723404,0.970464135,-2.2,71.26701994,-2.267019945,71.76047553,-2.760475532,0.008665457,0.017278351,-3.94,,,37.41,38.47465865,-1.064658649,38.29917488,-0.889174876,,,,,,,,
1,Australia,31-12-77,0,0,"318,266 ",1.001210271,1.066434571,322819.6027,-4553.948062,322853.9955,-4588.340864,69.2,0.984352774,0.973277075,-2.1,71.71334151,-2.513341508,72.25747385,-3.057473848,0.006022536,0.032838535,-1.9,,,37.19,38.50243955,-1.312439555,38.34755304,-1.157553044,,,,,,,,
1,Australia,31-03-78,0,0,"320,513 ",1.013804489,1.02848044,324991.0885,-4478.362672,325051.9801,-4539.254277,69.7,1,0.981690141,-1.7,72.17734517,-2.477345171,72.76999955,-3.069999546,0.010156552,0.019360962,-1.21,,,37.64,38.52766878,-0.887668777,38.39372818,-0.753728177,,,,,,,,
1,Australia,30-06-78,0,0,"323,140 ",1.007818351,1.033723455,327182.2563,-4042.638092,327268.6883,-4129.070072,71.6,1.034682081,1.011299435,-0.1,72.66037563,-1.060375633,73.29894965,-1.698949649,0.020495627,0.031955055,-3.15,,,36.83,38.55119111,-1.721191107,38.43826658,-1.608266583,,,,,,,,
1,Australia,30-09-78,0,0,"328,041 ",1.027485263,1.040963912,329393.9801,-1353.443269,329504.9677,-1464.430884,71.6,1.037681159,1.015602837,-0.4,73.16362276,-1.563622756,73.84511154,-2.245111536,0.021635148,0.030300605,-2.84,,,36.35,38.57379586,-2.223795858,38.48170765,-2.131707653,,,,,,,,
1,Australia,31-12-78,0,0,"330,763 ",1.039267016,1.040524811,331626.8812,-863.8840942,331761.5186,-998.5214918,72.2,1.043352601,1.027027027,0,73.68821013,-1.488210133,74.40921191,-2.209211911,0.026849401,0.032871937,-3.37,1.276763432,,35.94,38.59616477,-2.656164766,38.52453334,-2.584533337,,,,,,,,
1,Australia,31-03-79,0,0,"339,813 ",1.060215448,1.074851181,333881.4964,5931.046943,334038.9889,5773.55444,71.6,1.027259684,1.027259684,-0.9,74.23516363,-2.635163626,74.9918973,-3.391897295,0.025454581,0.035611133,-1.15,1.240168784,,37.21,38.61884058,-1.408840583,38.56714946,-1.357149456,,,,,,,,
1,Australia,30-06-79,0,0,"334,370 ",1.034754188,1.04284426,336158.3084,-1788.235166,336337.9908,-1967.917603,73.4,1.025139665,1.060693642,0.6,74.80541609,-1.405416086,75.59373531,-2.193735308,0.023813824,0.044309451,4.63,1.282252237,,38.54,38.64220005,-0.102200049,38.60986952,-0.069869524,,,,,,,,
1,Australia,30-09-79,0,0,"337,477 ",1.028766929,1.057042859,338458.1706,-980.9150066,338659.3428,-1182.087222,73.8,1.030726257,1.069565217,0.7,75.39973567,-1.599735668,76.21517243,-2.41517243,0.025051825,0.046686973,5.7,1.292586165,,38.42,38.66653185,-0.246531852,38.65295859,-0.232958586,,,,,,,,
1,Australia,31-12-79,0,0,"343,988 ",1.039983701,1.080820758,340781.8248,3206.301206,341003.7931,2984.332871,73.8,1.022160665,1.066473988,0.4,76.01880268,-2.218802685,76.8565768,-3.056576796,0.022234066,0.049083467,5.71,1.249039647,1.594728146,37.99,38.69211829,-0.70211829,38.69667919,-0.706679191,,,,,,,,
1,Australia,31-03-80,0,0,"345,534 ",1.016838173,1.07806754,343129.9512,2404.414577,343372.0476,2162.318194,74.5,1.040502793,1.068866571,0.8,76.66319747,-2.163197468,77.51823028,-3.018230283,0.0281443,0.053598881,2.31,1.281294273,1.589021161,38.07,38.71922626,-0.649226258,38.74128557,-0.671285569,0.3677406,0.5885881,0.1501976,,,,,
1,Australia,30-06-80,0,0,"346,431 ",1.036071292,1.072079109,345503.4307,927.8031828,345764.9189,666.3150507,76.4,1.040871935,1.067039106,2.3,77.33336167,-0.933361674,78.2003056,-1.800305603,0.033189223,0.057003047,0.66,1.292052168,1.656736783,38.8,38.74807876,0.051921237,38.78700671,0.012993288,0.36668015,0.58795425,0.151145825,,,,,
1,Australia,30-09-80,0,0,"348,254 ",1.03193436,1.061619942,347903.2943,351.0813227,348183.2966,71.07901151,76.2,1.032520325,1.06424581,1.7,78.02960176,-1.829601759,78.90286768,-2.702867678,0.028561196,0.053613021,2.63,1.219181645,1.575897327,39.43,38.77885824,0.651141761,38.83404764,0.595952364,0.3656197,0.5873204,0.15209405,,,,,
1,Australia,31-12-80,0,0,"354,256 ",1.029848195,1.071025337,350330.631,3924.919473,350628.0945,3627.456019,76.5,1.036585366,1.059556787,1.7,78.75216584,-2.252165844,79.62591713,-3.125917131,0.026646778,0.048880844,4.93,1.213300967,1.515461011,39.86,38.81175036,1.048249636,38.88261382,0.977386179,0.36455925,0.58668655,0.153042275,,,,,
1,Australia,31-03-81,0,0,"355,623 ",1.029196925,1.046526721,352786.5518,2836.355003,353100.2285,2522.678311,76.9,1.032214765,1.074022346,1.7,79.5011877,-2.601187699,80.36935805,-3.469358053,0.028293881,0.05643818,8.97,1.221738908,1.565407067,41.49,38.84698151,2.643018488,38.93293203,2.557067967,0.3634988,0.5860527,0.1539905,,,,,
1,Australia,30-06-81,0,0,"361,141 ",1.042461839,1.080064785,355272.4129,5868.928252,355600.7443,5540.596852,78.8,1.031413613,1.073569482,3.1,80.27666034,-1.476660336,81.1329829,-2.332982897,0.029026152,0.062215375,8.11,1.127800306,1.45717683,41.94,38.88484357,3.055156427,38.98526394,2.954736057,0.388247275,0.611529075,0.154119,,,,,
1,Australia,30-09-81,0,0,"368,397 ",1.05783926,1.09162068,357789.7479,10607.40326,358130.7776,10266.37348,78.9,1.035433071,1.069105691,2.8,81.07841419,-2.178414191,81.91646021,-3.016460209,0.032072142,0.060633338,2.22,1.155619051,1.408909536,40.31,38.92579363,1.384206374,39.03996255,1.270037455,0.41299575,0.63700545,0.1542475,,,,,
1,Australia,31-12-81,0,0,"366,924 ",1.035761965,1.06667759,360340.4571,6583.96797,360691.6622,6232.762876,79.2,1.035294118,1.073170732,2.6,81.90618741,-2.706187408,82.71937522,-3.519375216,0.030411262,0.057058041,1.69,1.175345444,1.426047764,40.54,38.9704797,1.569520304,39.09748636,1.442513637,0.437744225,0.662481825,0.154376,,,,,
1,Australia,31-03-82,0,0,"363,950 ",1.023414298,1.053294849,362927.1039,1022.463569,363285.0982,664.4692571,80.4,1.045513654,1.079194631,3.3,82.75958198,-2.359581983,83.54120541,-3.141205413,0.029780143,0.058074024,-5.22,1.166922515,1.425674639,39.32,39.01963632,0.300363678,39.15833927,0.161660725,0.4624927,0.6879582,0.1545045,,,,,
1,Australia,30-06-82,0,0,"367,245 ",1.01690223,1.060081769,365552.6631,1692.772156,365913.0086,1332.426662,81.5,1.034263959,1.066753927,3.9,83.63803077,-2.138030772,84.3813026,-2.881302602,0.022253093,0.051279245,-5.52,1.164060303,1.312827566,39.63,39.07409614,0.555903862,39.22307668,0.406923321,0.47324485,0.6965986,0.16387105,,,,,
1,Australia,30-09-82,0,0,"364,788 ",0.990202078,1.047474634,368220.1734,-3432.5488,368577.3399,-3789.715333,82.5,1.045627376,1.082677165,4.3,84.54081916,-2.04081916,85.2389064,-2.738906402,0.02700653,0.059078672,-6.67,1.146449821,1.324859255,37.62,39.13471055,-1.514710551,39.29225975,-1.672259749,0.483997,0.705239,0.1732376,,,,,
1,Australia,31-12-82,0,0,"359,014 ",0.978442202,1.013433218,370932.7792,-11918.43681,371280.0864,-12265.74391,83.1,1.049242424,1.08627451,4.3,85.4670989,-2.367098902,86.11315352,-3.013153525,0.023876665,0.054287927,-10.34,1.092654159,1.284246088,36.34,39.20236571,-2.862365711,39.36646419,-3.026464188,0.49474915,0.7138794,0.18260415,,,,,
1,Australia,31-03-83,0,0,"355,410 ",0.976535621,0.999400517,373693.4107,-18283.69392,374023.1068,-18613.39,85.1,1.058457711,1.10663199,5.6,86.4158942,-1.315894205,87.00308287,-1.903082867,0.02731999,0.057100134,-7.08,1.08946906,1.271325976,36.54,39.2778531,-2.737853099,39.44620598,-2.906205978,0.5055013,0.7225198,0.1919707,,,,,
1,Australia,30-06-83,0,0,"354,736 ",0.965936691,0.982263175,376504.2529,-21768.41237,376807.822,-22071.98153,86.9,1.066257669,1.102791878,6.7,87.38608133,-0.486081329,87.90762571,-1.007625711,0.027768344,0.050021438,-6.48,1.073990158,1.250189309,37.06,39.3617853,-2.301785298,39.53189301,-2.471893012,0.542286725,0.747652975,0.218993975,,,,,
1,Australia,30-09-83,0,0,"364,645 ",0.999610385,0.989816281,379366.348,-14720.85011,379634.9881,-14989.49013,86.1,1.043636364,1.091254753,5.3,88.3764543,-2.276454295,88.82564537,-2.725645373,0.013547985,0.040554515,-3.75,1.051642383,1.205655222,36.21,39.45460378,-3.244603775,39.62382939,-3.413829392,0.57907215,0.77278615,0.24601725,,,,,
1,Australia,31-12-83,0,0,"370,718 ",1.03259868,1.010338126,382279.378,-11561.64195,382504.5726,-11786.83653,86.5,1.040914561,1.092171717,5,89.38577674,-2.88577674,89.75596918,-3.255969182,0.022510988,0.046387653,1.63,1.233854017,1.348175723,36.94,39.55660614,-2.616606137,39.72223093,-2.782230934,0.615857575,0.797919325,0.273040525,,,,,
1,Australia,31-03-84,0,0,"380,010 ",1.069216343,1.044127846,385242.1047,-5232.226889,385416.0081,-5406.130347,85.8,1.008225617,1.067164179,3.7,90.41267002,-4.612670023,90.69732712,-4.897327122,0.014071578,0.041391569,4.99,1.251810032,1.363808299,38.36,39.6678872,-1.307887202,39.82719153,-1.467191535,0.652643,0.8230525,0.3000638,,,,,
1,Australia,30-06-84,0,0,"384,274 ",1.083267133,1.04636747,388252.5671,-3978.890099,388368.306,-4094.629033,85.6,0.985040276,1.050306748,3,91.45557514,-5.855575144,91.64833289,-6.048332893,0.014608103,0.042376447,5.64,1.272236148,1.366369102,39.15,39.78837825,-0.63837825,39.93870573,-0.788705725,0.66823675,0.817113525,0.3348451,,,,,
1,Australia,30-09-84,0,0,"387,543 ",1.062792745,1.062378665,391308.4774,-3765.887722,391360.2846,-3817.694936,86.1,1,1.043636364,2.9,92.51264481,-6.412644811,92.60742529,-6.50742529,0.032422139,0.045970124,11.11,1.228518988,1.291962637,40.23,39.91792882,0.312071183,40.05671564,0.173284364,0.6838305,0.81117455,0.3696264,,,,,
1,Australia,31-12-84,0,0,"390,231 ",1.052635754,1.08695029,394407.2991,-4176.555607,394390.6161,-4159.872562,87.5,1.011560694,1.052948255,3.7,93.58166576,-6.081665755,93.5728271,-6.072827097,0.036882302,0.05939329,7.32,1.032711966,1.274215808,39.64,40.05634854,-0.416348543,40.18113523,-0.54113523,0.69942425,0.805235575,0.4044077,,,,,
1,Australia,31-03-85,0,0,"395,923 ",1.041875971,1.113990816,397546.2604,-1623.099893,397457.8362,-1534.675725,88.6,1.032634033,1.041128085,4.2,94.66002392,-6.060023922,94.54252869,-5.94252869,0.039836919,0.053908498,7.17,1.038531388,1.300044011,41.11,40.20346657,0.906533429,40.31188466,0.798115342,0.715018,0.7992966,0.439189,,,,,
1,Australia,30-06-85,0,0,"404,669 ",1.053074603,1.140761106,400722.3282,3946.521533,400560.3322,4108.517545,91.1,1.064252336,1.048331415,6,95.74472515,-4.644725149,95.51430356,-4.414303557,0.047094348,0.061702452,3.59,1.039512783,1.322505739,40.56,40.35908602,0.200913978,40.44886475,0.111135254,0.724191575,0.802682825,0.443605475,,,,,
1,Australia,30-09-85,0,0,"410,128 ",1.058279745,1.124732035,403932.3683,6196.104825,403696.4365,6432.036621,92.3,1.072009292,1.072009292,6.4,96.83239652,-4.532396525,96.48571295,-4.185712954,0.049273984,0.081696122,0.79,1.120151275,1.376127111,40.54,40.52306668,0.016933325,40.59200482,-0.052004823,0.73336515,0.80606905,0.44802195,,,,,
1,Australia,31-12-85,0,0,"409,028 ",1.04817015,1.103341376,407173.4928,1854.724063,406864.6281,2163.588734,94.1,1.075428571,1.087861272,7.4,97.91937484,-3.819374842,97.45416048,-3.354160482,0.048103605,0.084985906,1.72,1.185647792,1.224432662,40.32,40.69528087,-0.375280868,40.74123819,-0.421238187,0.742538725,0.809455275,0.452438425,,,,,
1,Australia,31-03-86,0,0,"411,849 ",1.040223803,1.083784185,410443.2014,1405.49416,410063.6161,1785.079481,94.8,1.069977427,1.104895105,7.2,99.00171362,-4.201713617,98.41690025,-3.616900255,0.05062845,0.09046537,-1.92,1.197760553,1.24391193,40.32,40.87560199,-0.555601995,40.89649628,-0.57649628,0.7517123,0.8128415,0.4568549,,,,,
1,Australia,30-06-86,0,0,"411,072 ",1.015822938,1.069737337,413739.1094,-2667.209496,413292.1863,-2220.28641,99.5,1.092206367,1.162383178,10.8,100.0752277,-0.575227658,99.37106659,0.128933409,0.054200534,0.101294882,0.41,1.249956032,1.299345273,40.72,41.06388,-0.343879996,41.0576955,-0.337695498,0.755329025,0.816300525,0.463143225,,,,,
1,Australia,30-09-86,0,0,"412,184 ",1.005012906,1.063584802,417058.9203,-4874.511823,416549.1889,-4364.78043,103.7,1.123510293,1.204413473,13.8,101.1354692,2.564530837,100.3136646,3.386335362,0.059360524,0.108634508,-4.81,1.290445583,1.445494265,38.6,41.25993009,-2.659930087,41.22473165,-2.62473165,0.75894575,0.81975955,0.46943155,,,,,
1,Australia,31-12-86,0,0,"418,994 ",1.024365111,1.073708932,420400.1705,-1405.935663,419833.3943,-839.1593985,105.4,1.120085016,1.204571429,14.2,102.1779544,3.222045619,101.2417041,4.158295855,0.057089821,0.105193426,-5.8,1.276489309,1.513466731,37.99,41.46354599,-3.47354599,41.39748848,-3.407488482,0.762562475,0.823218575,0.475719875,,,,,
1,Australia,31-03-87,0,0,"423,175 ",1.027500446,1.068830421,423760.0921,-585.3736839,423143.4172,31.30126808,105.6,1.113924051,1.191873589,13.2,103.1983598,2.401640158,102.1523158,3.447684195,0.053186197,0.103814647,-6.62,1.292495945,1.548100658,37.65,41.67435518,-4.024355181,41.575756,-3.925756001,0.7661792,0.8266776,0.4820082,,,,,
1,Australia,30-06-87,0,0,"429,690 ",1.045292782,1.061832385,427135.8291,2554.660595,426477.8423,3212.6474,108.3,1.088442211,1.188803513,14.5,104.1925635,4.107436544,103.0427788,5.257221183,0.046563657,0.100764191,-7.94,1.292385084,1.615424532,37.49,41.89176804,-4.40176804,41.75920252,-4.269202519,0.7411614,0.793446375,0.475019925,,,,,
1,Australia,30-09-87,0,0,"437,451 ",1.06129947,1.066619664,430524.4891,6926.605289,429835.2556,7615.83876,109.1,1.052073288,1.182015168,13.9,105.1565932,3.943406767,103.9104955,5.189504484,0.038950238,0.098310762,-2.89,1.238152817,1.597768834,37.48,42.11494343,-4.634943426,41.94735614,-4.467356139,0.7161436,0.76021515,0.46803165,,,,,
1,Australia,31-12-87,0,0,"446,211 ",1.064958535,1.090906368,433923.3391,12288.14732,433214.3575,12997.12884,111.3,1.05597723,1.182784272,14.7,106.0867339,5.2132661,104.753056,6.546944008,0.048608364,0.105698185,1.67,1.282072752,1.636552161,38.62,42.34276509,-3.722765087,42.1395925,-3.519592497,0.6911258,0.726983925,0.461043375,,,,,
1,Australia,31-03-88,0,0,"448,387 ",1.059580062,1.088718986,437330.0792,11057.41505,436614.1207,11773.37351,113.8,1.077651515,1.200421941,15.7,106.9795166,6.820483354,105.5682357,8.231764324,0.055899949,0.109086146,5.34,1.21961208,1.576343668,39.66,42.57382708,-2.913827084,42.33512768,-2.675127676,0.666108,0.6937527,0.4540551,,,,,
1,Australia,30-06-88,0,0,"448,625 ",1.044065902,1.091354551,440743.1775,7882.011265,440033.9819,8591.206861,117.2,1.082179132,1.177889447,17.4,107.8317985,9.36820151,106.3540438,10.84595618,0.058169065,0.104732722,9.44,1.148149021,1.483850669,41.03,42.80649081,-1.77649081,42.53305206,-1.503052064,0.67659775,0.69492615,0.426496975,,,,,
1,Australia,30-09-88,0,0,"452,296 ",1.033934953,1.097314618,444161.7932,8134.183587,443473.7984,8822.178451,117.9,1.080659945,1.136933462,16.5,108.6408627,9.259137271,107.1087837,10.79121634,0.051600655,0.090550893,18.02,1.1406984,1.412358938,44.23,43.03893554,1.19106446,42.7323605,1.497639496,0.6870875,0.6960996,0.39893885,,,,,
1,Australia,31-12-88,0,0,"459,253 ",1.029226824,1.09608389,447585.5781,11667.25267,446933.7341,12319.09666,117.2,1.053009883,1.111954459,14.4,109.4045782,7.795421826,107.8311458,9.368854204,0.036600535,0.085208898,23.54,1.068865833,1.37036376,47.71,43.26922952,4.440770479,42.93199416,4.778005838,0.69757725,0.69727305,0.371380725,,,,,
1,Australia,31-03-89,1,0,"464,232 ",1.035337002,1.097022445,451014.6924,13217.47174,450414.2684,13817.89575,118.5,1.041300527,1.122159091,14.1,110.1213923,8.378607667,108.5202062,9.979793773,0.033734664,0.089634613,28.78,1.096481843,1.337282501,51.08,43.49551544,7.584484561,43.13094769,7.94905231,0.708067,0.6984465,0.3438226,,,,,
1,Australia,30-06-89,1,0,"473,799 ",1.056112695,1.102651254,454450.0253,19348.7319,453916.3201,19882.43711,121.6,1.037542662,1.122807018,15.6,110.7902399,10.80976007,109.1753756,12.42462445,0.035449884,0.093618949,23.82,1.093853712,1.255907069,50.8,43.71621353,7.08378647,43.32838638,7.471613618,0.709619825,0.69544075,0.333759225,,,,,
1,Australia,30-09-89,1,0,"477,717 ",1.05620449,1.09204674,457893.2925,19823.74916,457441.3021,20275.73959,119.6,1.014418999,1.09624198,12.1,111.4105793,8.189420662,109.7964208,9.803579208,0.031381296,0.082981951,12.3,1.116478485,1.273565222,49.67,43.93021806,5.739781939,43.52375943,6.146240571,0.71117265,0.692435,0.32369585,,,,,
